URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,HasSuspiciousWord,NoOfSuspiciousWords,HasBrandName,NoOfHyphens,NoOfDots,PathLength,HasLoginKeyword,HasVerifyKeyword,HasAccountKeyword,label
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
58,36,0,3,2,0,0,0.0,37,0.6379310344827587,9,0.1551724137931034,0,0,0,0,0.2068965517241379,1,0,0,0,4,4,14,0,0,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
23,15,0,4,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
26,18,0,2,3,0,0,0.0,19,0.7307692307692307,0,0.0,0,0,0,0,0.2692307692307692,1,0,0,0,0,4,0,0,0,0,1
34,26,0,2,1,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,0,0.1764705882352941,1,0,0,0,1,2,0,0,0,0,1
32,25,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,0,0,0,0,0,2,0,0,0,0,0
27,20,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,0,0,0,0,0,3,0,0,0,0,0
36,28,0,2,3,0,0,0.0,29,0.8055555555555556,0,0.0,0,0,0,0,0.1944444444444444,1,0,0,0,0,4,0,0,0,0,1
37,28,0,3,1,0,0,0.0,24,0.6486486486486487,6,0.1621621621621621,0,0,0,0,0.1891891891891892,1,0,0,0,1,2,1,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
32,24,0,3,2,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,1,0,0,0,0,3,0,0,0,0,1
21,14,0,3,1,0,0,0.0,14,0.6666666666666666,2,0.0952380952380952,0,0,0,0,0.238095238095238,0,0,0,0,0,2,0,0,0,0,0
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
35,27,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,1,0,0,0,0,2,0,0,0,0,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
34,27,0,3,3,0,0,0.0,26,0.7647058823529411,1,0.0294117647058823,0,0,0,0,0.2058823529411764,0,0,0,0,0,4,0,0,0,0,0
26,19,0,3,1,0,0,0.0,17,0.6538461538461539,4,0.1538461538461538,0,0,0,0,0.1923076923076923,0,0,0,0,0,2,0,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
23,16,0,3,2,0,0,0.0,16,0.6956521739130435,1,0.0434782608695652,0,0,0,0,0.2608695652173913,0,0,0,0,0,3,0,0,0,0,0
382,12,1,2,0,1,14,0.0366492146596858,246,0.643979057591623,84,0.2198952879581152,9,1,8,14,0.1361256544502617,0,1,3,1,0,13,21,1,0,1,0
24,16,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
67,7,0,2,0,0,0,0.0,55,0.8208955223880597,6,0.0895522388059701,0,0,0,0,0.0895522388059701,1,0,0,0,0,1,52,0,0,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,0,0.2727272727272727,1,0,0,0,0,3,0,0,0,0,1
26,17,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,0,2,1,0,0,0,0
24,16,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,0,0.25,1,0,0,1,0,3,0,0,0,0,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
31,24,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,0,0,0,0,0,2,0,0,0,0,0
26,18,0,2,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,1,2,0,0,0,0,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
21,14,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,0,0,0,0,0,2,0,0,0,0,0
27,19,0,2,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
22,15,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,0,0,0,0,0,2,0,0,0,0,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
20,13,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,0,0,0,0,0,2,0,0,0,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
29,21,0,6,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,0,0.2142857142857142,1,0,0,0,1,2,0,0,0,0,1
19,11,0,3,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
29,21,0,2,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,0,0.2068965517241379,1,0,0,0,0,3,0,0,0,0,1
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
56,47,0,2,2,0,0,0.0,22,0.3928571428571428,23,0.4107142857142857,0,0,0,0,0.1964285714285714,1,0,0,0,4,3,1,0,0,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
55,39,0,3,2,0,0,0.0,43,0.7818181818181819,3,0.0545454545454545,0,0,0,0,0.1636363636363636,1,0,0,0,0,3,8,0,0,0,0
19,6,0,2,0,0,0,0.0,13,0.6842105263157895,1,0.0526315789473684,0,0,0,0,0.2631578947368421,1,0,0,0,0,1,5,0,0,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
32,23,0,3,1,0,0,0.0,24,0.75,1,0.03125,0,0,0,0,0.21875,1,0,0,0,1,2,1,0,0,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
27,20,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,0,0,0,0,0,2,0,0,0,0,0
29,21,0,2,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,0,0.2068965517241379,1,0,0,0,0,3,0,0,0,0,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
31,22,0,2,2,0,0,0.0,24,0.7741935483870968,0,0.0,0,0,0,0,0.2258064516129032,1,0,0,0,0,3,1,0,0,0,0
50,41,0,3,1,0,0,0.0,36,0.72,5,0.1,0,0,0,0,0.18,1,0,0,0,3,2,1,0,0,0,0
26,18,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,1,2,0,0,0,0,1
50,22,0,2,1,0,0,0.0,39,0.78,3,0.06,0,0,0,0,0.16,1,0,0,1,0,2,20,0,0,0,0
31,23,0,2,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
51,42,0,2,1,0,0,0.0,42,0.8235294117647058,0,0.0,0,0,0,0,0.1764705882352941,1,1,1,0,3,2,1,1,0,0,0
27,20,0,3,1,0,0,0.0,19,0.7037037037037037,3,0.1111111111111111,0,0,0,0,0.1851851851851851,0,0,0,0,0,2,0,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
46,20,0,3,1,0,0,0.0,38,0.8260869565217391,0,0.0,0,0,0,0,0.1739130434782608,1,0,0,0,1,2,18,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,1,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,0,0.2608695652173913,1,0,0,0,1,2,0,0,0,0,1
24,16,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,3,0,0,0,0,1
36,29,0,4,1,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,0,0,0,0,1,2,0,0,0,0,0
33,24,0,3,1,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,0,2,1,0,0,0,0
59,22,0,9,0,0,0,0.0,41,0.6949152542372882,5,0.0847457627118644,0,0,0,0,0.2203389830508474,1,0,0,0,4,2,29,0,0,0,0
36,27,0,3,1,0,0,0.0,24,0.6666666666666666,6,0.1666666666666666,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,1,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
28,21,0,3,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,0,0.2142857142857142,0,0,0,0,0,3,0,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
27,20,0,3,2,0,0,0.0,18,0.6666666666666666,3,0.1111111111111111,0,0,0,0,0.2222222222222222,0,0,0,0,0,3,0,0,0,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,20,0.7407407407407407,1,0.037037037037037,0,0,0,0,0.2222222222222222,0,0,0,0,0,2,1,0,0,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
49,33,0,3,1,0,0,0.0,41,0.8367346938775511,1,0.0204081632653061,0,0,0,0,0.1428571428571428,0,0,0,0,0,3,9,0,0,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
45,13,0,2,1,0,0,0.0,33,0.7333333333333333,4,0.0888888888888888,0,0,0,0,0.1777777777777777,1,0,0,0,0,2,24,0,0,0,0
33,25,0,3,1,0,0,0.0,27,0.8181818181818182,0,0.0,0,0,0,0,0.1818181818181818,1,0,0,0,1,2,0,0,0,0,1
35,21,0,2,1,0,0,0.0,27,0.7714285714285715,0,0.0,0,0,0,0,0.2285714285714285,0,0,0,0,1,2,7,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
36,28,0,2,2,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,3,0,0,0,0,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,0,0.1851851851851851,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
37,29,0,3,1,0,0,0.0,32,0.8648648648648649,0,0.0,0,0,0,0,0.1351351351351351,1,0,0,0,0,2,0,0,0,0,1
28,20,0,2,1,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,0,0.2142857142857142,1,0,0,0,1,2,0,0,0,0,1
21,13,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
35,28,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,0,0.1428571428571428,0,0,0,0,0,2,0,0,0,0,0
26,19,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,0,0,0,0,1,2,0,0,0,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
39,31,0,3,1,0,0,0.0,33,0.8461538461538461,0,0.0,0,0,0,0,0.1538461538461538,0,0,0,0,0,2,1,0,0,0,0
261,12,1,2,0,0,0,0.0,179,0.685823754789272,48,0.1839080459770115,6,1,5,0,0.1302681992337164,0,1,2,1,3,7,13,1,0,1,0
31,23,0,2,3,0,0,0.0,24,0.7741935483870968,0,0.0,0,0,0,0,0.2258064516129032,1,0,0,0,0,4,0,0,0,0,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
28,21,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,0,0,0,0,0,2,0,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
29,21,0,3,1,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,0,0.2068965517241379,1,0,0,0,1,2,0,0,0,0,1
48,40,0,3,1,0,0,0.0,43,0.8958333333333334,0,0.0,0,0,0,0,0.1041666666666666,1,0,0,0,0,2,0,0,0,0,1
79,31,0,2,1,0,0,0.0,42,0.5316455696202531,30,0.379746835443038,0,0,0,0,0.0886075949367088,1,1,1,0,0,2,40,1,0,0,0
49,25,0,2,1,0,0,0.0,39,0.7959183673469388,1,0.0204081632653061,0,0,0,0,0.1836734693877551,1,0,0,0,1,3,16,0,0,0,0
27,20,0,3,1,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,0,0.2222222222222222,0,0,0,0,1,2,0,0,0,0,0
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,0,0.15625,1,0,0,0,0,2,0,0,0,0,1
24,16,0,2,3,0,0,0.0,17,0.7083333333333334,0,0.0,0,0,0,0,0.2916666666666667,1,0,0,0,0,4,0,0,0,0,1
92,19,0,3,0,0,0,0.0,77,0.8369565217391305,8,0.0869565217391304,0,0,0,0,0.0760869565217391,1,0,0,0,1,1,65,0,0,0,0
28,21,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,0,0,0,0,0,2,0,0,0,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,0,0.1724137931034483,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
19,11,0,2,0,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,0,0,0,0,0,1,1,0,0,0,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
28,21,0,2,1,0,0,0.0,21,0.75,0,0.0,0,0,0,0,0.25,0,0,0,0,2,2,0,0,0,0,0
25,18,0,3,2,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,0,0,0,0,0,3,0,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
39,30,0,3,1,0,0,0.0,25,0.6410256410256411,6,0.1538461538461538,0,0,0,0,0.2051282051282051,1,0,0,0,2,2,1,0,0,0,0
75,51,0,3,3,0,0,0.0,54,0.72,10,0.1333333333333333,0,0,0,0,0.1466666666666666,1,0,0,0,2,5,16,0,0,0,0
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
21,14,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,0,0,0,0,0,2,0,0,0,0,0
22,14,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,0,0.2272727272727272,1,0,0,0,0,2,0,0,0,0,1
34,26,0,2,2,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,0,0.1764705882352941,1,0,0,0,0,3,0,0,0,0,1
39,30,0,3,1,0,0,0.0,25,0.6410256410256411,6,0.1538461538461538,0,0,0,0,0.2051282051282051,1,0,0,0,2,2,1,0,0,0,0
85,78,0,4,3,0,0,0.0,69,0.8117647058823529,9,0.1058823529411764,0,0,0,0,0.0823529411764705,0,0,0,0,0,4,0,0,0,0,0
32,24,0,2,1,0,0,0.0,26,0.8125,0,0.0,0,0,0,0,0.1875,0,0,0,0,0,2,1,0,0,0,0
89,16,0,4,1,0,0,0.0,75,0.8426966292134831,7,0.0786516853932584,0,0,0,0,0.0786516853932584,1,0,0,0,0,2,65,0,0,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
19,11,0,3,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,0,0.1935483870967742,1,0,0,0,1,2,0,0,0,0,1
51,16,0,2,0,0,0,0.0,28,0.5490196078431373,17,0.3333333333333333,0,0,0,0,0.1176470588235294,1,0,0,0,0,1,27,0,0,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
107,35,0,3,0,0,0,0.0,89,0.8317757009345794,3,0.02803738317757,3,1,1,1,0.1401869158878504,1,0,0,0,2,1,7,0,0,0,0
30,23,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,0,0,0,0,0,2,0,0,0,0,0
19,10,0,3,0,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,1,1,0,0,0,0
36,27,0,3,1,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,1,0,0,0,0
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,0,0.1923076923076923,1,0,0,0,0,2,0,0,0,0,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,0,0.25,1,0,0,0,0,2,0,0,0,0,1
25,17,0,3,1,0,0,0.0,19,0.76,0,0.0,0,0,0,0,0.24,1,0,0,0,1,2,0,0,0,0,1
24,16,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,0,0.2631578947368421,1,0,0,0,0,2,0,0,0,0,1
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
18,10,0,2,1,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,0,0.2777777777777778,1,0,0,0,0,2,0,0,0,0,1
75,28,0,3,1,0,0,0.0,61,0.8133333333333334,7,0.0933333333333333,0,0,0,0,0.0933333333333333,0,0,0,0,0,2,40,0,0,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
28,20,0,4,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,0
35,28,0,3,4,0,0,0.0,16,0.4571428571428571,11,0.3142857142857143,0,0,0,0,0.2285714285714285,0,0,0,0,0,5,0,0,0,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,0,0.1785714285714285,1,0,0,0,0,2,0,0,0,0,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
30,23,0,2,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,0,0,0,0,0,2,0,0,0,0,0
45,4,0,2,0,0,0,0.0,35,0.7777777777777778,1,0.0222222222222222,1,1,0,0,0.2,1,1,3,0,2,1,5,0,1,1,0
33,25,0,2,3,0,0,0.0,25,0.7575757575757576,0,0.0,0,0,0,0,0.2424242424242424,1,0,0,0,1,4,0,0,0,0,1
35,26,0,2,2,0,0,0.0,28,0.8,0,0.0,0,0,0,0,0.2,1,0,0,0,0,3,1,0,0,0,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,0,0.1470588235294117,1,0,0,0,0,2,0,0,0,0,1
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,0,0.1515151515151515,1,0,0,0,0,2,0,0,0,0,1
21,13,0,2,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,0,0.238095238095238,1,0,0,0,0,2,0,0,0,0,1
26,18,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,0,0.2307692307692307,1,0,0,0,1,2,0,0,0,0,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,0,0.217391304347826,1,0,0,0,0,2,0,0,0,0,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,0,0.1612903225806451,1,0,0,0,0,2,0,0,0,0,1
24,16,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,0,0.2083333333333333,1,0,0,0,0,2,0,0,0,0,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,0,0.1666666666666666,1,0,0,0,0,2,0,0,0,0,1
25,18,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,0,0.2,0,0,0,0,0,2,0,0,0,0,0
