URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,label
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
29,22,0,2,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
43,35,0,3,1,0,0,0.0,36,0.8372093023255814,0,0.0,0,0,0,7,0.16279069767441862,0,0
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
53,40,0,4,2,0,0,0.0,32,0.6037735849056604,9,0.16981132075471697,0,0,0,12,0.22641509433962265,0,0
18,10,0,2,1,0,0,0.0,13,0.7222222222222222,0,0.0,0,0,0,5,0.2777777777777778,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
67,7,0,2,0,0,0,0.0,54,0.8059701492537313,7,0.1044776119402985,0,0,0,6,0.08955223880597014,1,0
28,20,0,3,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,1
28,20,0,2,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
20,13,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,0,0
23,8,0,2,0,0,0,0.0,16,0.6956521739130435,2,0.08695652173913043,0,0,0,5,0.21739130434782608,1,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
41,33,0,3,1,0,0,0.0,36,0.8780487804878049,0,0.0,0,0,0,5,0.12195121951219512,1,1
26,14,0,3,0,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,6,0.23076923076923078,1,0
437,36,0,3,2,0,0,0.0,294,0.6727688787185355,118,0.2700228832951945,0,0,0,25,0.057208237986270026,1,0
25,17,0,2,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
24,17,0,3,0,0,0,0.0,20,0.8333333333333334,0,0.0,0,0,0,4,0.16666666666666666,0,0
46,37,0,3,1,0,0,0.0,37,0.8043478260869565,1,0.021739130434782608,0,0,0,8,0.17391304347826086,1,0
26,15,0,3,1,0,0,0.0,17,0.6538461538461539,3,0.11538461538461539,0,0,0,6,0.23076923076923078,1,0
25,18,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,0,0
25,16,0,3,1,0,0,0.0,15,0.6,3,0.12,0,0,0,7,0.28,1,0
20,13,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,0,0
52,43,0,3,0,0,0,0.0,43,0.8269230769230769,0,0.0,0,0,0,9,0.17307692307692307,1,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
41,14,0,3,0,0,0,0.0,30,0.7317073170731707,1,0.024390243902439025,1,1,0,10,0.24390243902439024,1,0
39,32,0,3,1,0,0,0.0,34,0.8717948717948718,0,0.0,0,0,0,5,0.1282051282051282,0,0
83,20,0,3,1,0,0,0.0,46,0.5542168674698795,24,0.2891566265060241,0,0,0,13,0.1566265060240964,1,0
38,29,0,3,1,0,0,0.0,25,0.6578947368421053,6,0.15789473684210525,0,0,0,7,0.18421052631578946,1,0
55,20,0,3,1,0,0,0.0,38,0.6909090909090909,8,0.14545454545454545,0,0,0,9,0.16363636363636364,1,0
37,30,0,3,2,0,0,0.0,30,0.8108108108108109,0,0.0,0,0,0,7,0.1891891891891892,0,0
24,16,0,3,1,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
19,12,0,2,2,0,0,0.0,13,0.6842105263157895,0,0.0,0,0,0,6,0.3157894736842105,0,0
34,26,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
29,22,0,2,1,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,0,0
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
46,37,0,3,1,0,0,0.0,32,0.6956521739130435,6,0.13043478260869565,0,0,0,8,0.17391304347826086,1,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
28,20,0,3,1,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
26,18,0,3,1,0,0,0.0,20,0.7692307692307693,0,0.0,0,0,0,6,0.23076923076923078,1,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
27,20,0,2,2,0,0,0.0,20,0.7407407407407407,0,0.0,0,0,0,7,0.25925925925925924,0,0
20,13,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,0,0
50,41,0,2,1,0,0,0.0,42,0.84,0,0.0,0,0,0,8,0.16,1,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
24,17,0,4,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,0,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
31,24,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
27,19,0,3,0,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
75,28,0,3,1,0,0,0.0,62,0.8266666666666667,6,0.08,0,0,0,7,0.09333333333333334,0,0
29,21,0,2,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
31,24,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,0,0
40,14,0,3,0,0,0,0.0,32,0.8,0,0.0,0,0,0,8,0.2,1,0
24,16,0,3,2,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
26,19,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,0,0
34,25,0,3,1,0,0,0.0,21,0.6176470588235294,6,0.17647058823529413,0,0,0,7,0.20588235294117646,1,0
28,20,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
39,31,0,3,1,0,0,0.0,34,0.8717948717948718,0,0.0,0,0,0,5,0.1282051282051282,1,1
24,17,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,0,0
66,21,0,2,1,1,1,0.015151515151515152,55,0.8333333333333334,2,0.030303030303030304,0,0,0,9,0.13636363636363635,0,0
22,15,0,2,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,0,0
178,15,0,3,1,0,0,0.0,138,0.7752808988764045,20,0.11235955056179775,4,1,3,20,0.11235955056179775,1,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
31,23,0,2,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
29,22,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,0,0
27,18,0,3,1,0,0,0.0,20,0.7407407407407407,1,0.037037037037037035,0,0,0,6,0.2222222222222222,1,0
31,23,0,2,2,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
50,42,0,3,3,0,0,0.0,40,0.8,0,0.0,0,0,0,10,0.2,0,0
27,18,0,3,1,0,0,0.0,20,0.7407407407407407,1,0.037037037037037035,0,0,0,6,0.2222222222222222,1,0
102,9,0,4,0,0,0,0.0,79,0.7745098039215687,11,0.10784313725490197,1,1,0,12,0.11764705882352941,1,0
24,16,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
44,22,0,3,1,0,0,0.0,36,0.8181818181818182,0,0.0,1,1,0,8,0.18181818181818182,1,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
34,27,0,3,1,0,0,0.0,29,0.8529411764705882,0,0.0,0,0,0,5,0.14705882352941177,0,0
108,43,0,3,2,0,0,0.0,85,0.7870370370370371,8,0.07407407407407407,0,0,0,15,0.1388888888888889,1,0
19,12,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,0,0
42,33,0,3,1,0,0,0.0,30,0.7142857142857143,3,0.07142857142857142,0,0,0,9,0.21428571428571427,1,0
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
27,20,0,2,2,0,0,0.0,14,0.5185185185185185,7,0.25925925925925924,0,0,0,6,0.2222222222222222,0,0
37,20,0,3,1,0,0,0.0,25,0.6756756756756757,5,0.13513513513513514,0,0,0,7,0.1891891891891892,0,0
22,14,0,3,1,0,0,0.0,16,0.7272727272727273,1,0.045454545454545456,0,0,0,5,0.22727272727272727,1,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
21,14,0,5,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,0,0
30,22,0,3,2,0,0,0.0,24,0.8,0,0.0,0,0,0,6,0.2,1,1
26,18,0,2,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
31,24,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,0,0
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
29,22,0,3,1,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
24,17,0,3,2,0,0,0.0,17,0.7083333333333334,1,0.041666666666666664,0,0,0,6,0.25,0,0
28,21,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,0,0
28,20,0,2,1,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
30,23,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,0,0
32,24,0,2,1,0,0,0.0,26,0.8125,0,0.0,0,0,0,6,0.1875,1,1
31,23,0,3,1,0,0,0.0,25,0.8064516129032258,0,0.0,0,0,0,6,0.1935483870967742,1,1
38,30,0,2,2,0,0,0.0,32,0.8421052631578947,0,0.0,0,0,0,6,0.15789473684210525,1,1
19,11,0,2,1,0,0,0.0,14,0.7368421052631579,0,0.0,0,0,0,5,0.2631578947368421,1,1
27,20,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,0,0
27,20,0,2,2,0,0,0.0,14,0.5185185185185185,7,0.25925925925925924,0,0,0,6,0.2222222222222222,0,0
25,18,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,0,0
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
37,28,0,2,2,0,0,0.0,30,0.8108108108108109,0,0.0,0,0,0,7,0.1891891891891892,1,0
32,23,0,3,1,0,0,0.0,25,0.78125,0,0.0,0,0,0,7,0.21875,1,0
27,20,0,3,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,0,0
25,18,0,2,1,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,0,0
27,20,0,3,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
34,22,0,3,1,0,0,0.0,26,0.7647058823529411,0,0.0,0,0,0,8,0.23529411764705882,0,0
24,17,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,0,0
20,12,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
24,16,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
30,22,0,2,2,0,0,0.0,24,0.8,0,0.0,0,0,0,6,0.2,1,1
33,26,0,4,0,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,0,0
22,14,0,3,1,0,0,0.0,17,0.7727272727272727,0,0.0,0,0,0,5,0.22727272727272727,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
36,28,0,2,2,0,0,0.0,29,0.8055555555555556,0,0.0,0,0,0,7,0.19444444444444445,1,1
45,36,0,2,2,0,0,0.0,38,0.8444444444444444,0,0.0,0,0,0,7,0.15555555555555556,1,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
27,20,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,0,0
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
21,14,0,3,1,0,0,0.0,14,0.6666666666666666,2,0.09523809523809523,0,0,0,5,0.23809523809523808,0,0
28,20,0,3,1,0,0,0.0,20,0.7142857142857143,2,0.07142857142857142,0,0,0,6,0.21428571428571427,0,0
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
34,25,0,3,1,0,0,0.0,21,0.6176470588235294,6,0.17647058823529413,0,0,0,7,0.20588235294117646,1,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
33,25,0,2,2,0,0,0.0,26,0.7878787878787878,1,0.030303030303030304,0,0,0,6,0.18181818181818182,1,1
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
20,5,0,2,0,0,0,0.0,13,0.65,2,0.1,0,0,0,5,0.25,1,0
21,14,0,2,2,0,0,0.0,15,0.7142857142857143,0,0.0,0,0,0,6,0.2857142857142857,0,0
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
40,32,0,2,2,0,0,0.0,34,0.85,0,0.0,0,0,0,6,0.15,1,1
35,28,0,3,1,0,0,0.0,30,0.8571428571428571,0,0.0,0,0,0,5,0.14285714285714285,0,0
26,19,0,3,2,0,0,0.0,17,0.6538461538461539,3,0.11538461538461539,0,0,0,6,0.23076923076923078,0,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
34,25,0,3,1,0,0,0.0,25,0.7352941176470589,2,0.058823529411764705,0,0,0,7,0.20588235294117646,1,0
37,29,0,3,1,0,0,0.0,32,0.8648648648648649,0,0.0,0,0,0,5,0.13513513513513514,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
26,19,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,0,0
42,34,0,3,1,0,0,0.0,37,0.8809523809523809,0,0.0,0,0,0,5,0.11904761904761904,1,1
32,25,0,3,2,0,0,0.0,26,0.8125,0,0.0,0,0,0,6,0.1875,0,0
43,34,0,2,2,0,0,0.0,34,0.7906976744186046,1,0.023255813953488372,0,0,0,8,0.18604651162790697,1,0
24,16,0,2,2,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
33,25,0,3,1,0,0,0.0,25,0.7575757575757576,2,0.06060606060606061,0,0,0,6,0.18181818181818182,0,0
36,29,0,3,2,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,6,0.16666666666666666,0,0
30,23,0,3,2,0,0,0.0,24,0.8,0,0.0,0,0,0,6,0.2,0,0
29,21,0,2,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
23,15,0,2,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
21,14,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,0,0
25,17,0,3,1,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
24,17,0,3,1,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,0,0
36,28,0,2,1,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,6,0.16666666666666666,1,1
41,32,0,3,1,0,0,0.0,35,0.8536585365853658,0,0.0,0,0,0,6,0.14634146341463414,1,0
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
28,21,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,0,0
28,21,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,0,0
31,23,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,1,1
27,13,0,3,0,0,0,0.0,20,0.7407407407407407,0,0.0,0,0,0,7,0.25925925925925924,0,0
25,17,0,2,2,0,0,0.0,19,0.76,0,0.0,0,0,0,6,0.24,1,1
36,28,0,3,1,0,0,0.0,30,0.8333333333333334,0,0.0,0,0,0,6,0.16666666666666666,1,1
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
20,12,0,3,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,1,1
23,15,0,2,2,0,0,0.0,17,0.7391304347826086,0,0.0,0,0,0,6,0.2608695652173913,1,1
25,17,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,1,1
30,23,0,2,3,0,0,0.0,23,0.7666666666666667,0,0.0,0,0,0,7,0.23333333333333334,0,0
71,25,0,2,2,0,0,0.0,57,0.8028169014084507,0,0.0,0,0,0,14,0.19718309859154928,0,0
30,22,0,3,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
22,14,0,2,2,0,0,0.0,16,0.7272727272727273,0,0.0,0,0,0,6,0.2727272727272727,1,1
25,18,0,3,1,0,0,0.0,20,0.8,0,0.0,0,0,0,5,0.2,0,0
20,13,0,2,1,0,0,0.0,15,0.75,0,0.0,0,0,0,5,0.25,0,0
24,16,0,3,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
30,22,0,2,1,0,0,0.0,25,0.8333333333333334,0,0.0,0,0,0,5,0.16666666666666666,1,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
27,20,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,0,0
27,19,0,4,1,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,1,1
24,16,0,2,1,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,1,1
220,44,0,3,0,0,0,0.0,101,0.4590909090909091,101,0.4590909090909091,3,1,2,18,0.08181818181818182,1,0
31,24,0,3,1,0,0,0.0,26,0.8387096774193549,0,0.0,0,0,0,5,0.16129032258064516,0,0
24,17,0,2,1,0,0,0.0,18,0.75,0,0.0,0,0,0,6,0.25,0,0
34,27,0,3,1,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,6,0.17647058823529413,0,0
34,20,0,3,1,0,0,0.0,28,0.8235294117647058,0,0.0,0,0,0,6,0.17647058823529413,1,0
20,12,0,2,2,0,0,0.0,14,0.7,0,0.0,0,0,0,6,0.3,1,1
27,19,0,2,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
29,21,0,2,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,1,1
24,16,0,5,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
29,21,0,2,2,0,0,0.0,23,0.7931034482758621,0,0.0,0,0,0,6,0.20689655172413793,1,1
26,18,0,3,1,0,0,0.0,21,0.8076923076923077,0,0.0,0,0,0,5,0.19230769230769232,1,1
126,13,0,2,1,0,0,0.0,95,0.753968253968254,7,0.05555555555555555,3,1,2,24,0.19047619047619047,1,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
29,21,0,3,1,0,0,0.0,24,0.8275862068965517,0,0.0,0,0,0,5,0.1724137931034483,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
42,34,0,2,3,0,0,0.0,35,0.8333333333333334,0,0.0,0,0,0,7,0.16666666666666666,1,1
21,13,0,3,1,0,0,0.0,16,0.7619047619047619,0,0.0,0,0,0,5,0.23809523809523808,1,1
27,19,0,3,1,0,0,0.0,22,0.8148148148148148,0,0.0,0,0,0,5,0.18518518518518517,1,1
28,20,0,2,2,0,0,0.0,22,0.7857142857142857,0,0.0,0,0,0,6,0.21428571428571427,1,1
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
23,15,0,3,1,0,0,0.0,18,0.782608695652174,0,0.0,0,0,0,5,0.21739130434782608,1,1
32,24,0,2,0,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,0,0
33,25,0,3,1,0,0,0.0,28,0.8484848484848485,0,0.0,0,0,0,5,0.15151515151515152,1,1
27,20,0,2,2,0,0,0.0,21,0.7777777777777778,0,0.0,0,0,0,6,0.2222222222222222,0,0
27,20,0,2,2,0,0,0.0,14,0.5185185185185185,7,0.25925925925925924,0,0,0,6,0.2222222222222222,0,0
28,20,0,3,1,0,0,0.0,23,0.8214285714285714,0,0.0,0,0,0,5,0.17857142857142858,1,1
32,24,0,3,1,0,0,0.0,27,0.84375,0,0.0,0,0,0,5,0.15625,1,1
41,32,0,3,1,0,0,0.0,33,0.8048780487804879,2,0.04878048780487805,0,0,0,6,0.14634146341463414,1,0
24,16,0,2,1,0,0,0.0,19,0.7916666666666666,0,0.0,0,0,0,5,0.20833333333333334,1,1
